69352060SPARKASSE                                                 88602MESSKIRCH                     011                        
69362032VOLKSBANK MESSKIRCH RAIFFEISENBANK                        88601MESSKIRCH                     061                        
69362373RAIFFEISENBANK SUEDLICHER HEUBERG                         78576EMMINGEN-LIPTINGEN            061                        
69400000LANDESZENTRALBANK                                         78006VILLINGEN-SCHWENNINGEN        091                        
69421020BADENWUERTTEMBERGISCHE BANK                               78152DONAUESCHINGEN                651                        
69440007COMMERZBANK VILLINGEN U SCHWENNINGEN                      78002VILLINGEN-SCHWENNINGEN        131                        
69450065SPARKASSE VILLINGENSCHWENNINGEN                           78001VILLINGEN-SCHWENNINGEN        031                        
69451070SPARKASSE DONAUESCHINGEN                                  78152DONAUESCHINGEN                031                        
69451480BEZIRKSSPARKASSE                                          78115FURTWANGEN, SCHWARZWALD       031                        
69461312VOLKSBANK BAAR                                            78067BAD DUERRHEIM, SCHWARZW       061                        
69461803SPAR UND KREDITBANK                                       78123KOENIGSFELD, SCHWARZWALD      061                        
69462647VOLKSBANK TENNENBRONN                                     78142TENNENBRONN                   061                        
69470024DEUTSCHE BANK 24                                          78003VILLINGEN-SCHWENNINGEN        631                        
69470039DEUTSCHE BANK VILLINGEN U SCHWENNINGEN                    78003VILLINGEN-SCHWENNINGEN        631                        
69490000VOLKSBANK                                                 78045VILLINGEN-SCHWENNINGEN        061                        
69491700VOLKSBANK TRIBERG                                         78094TRIBERG, SCHWARZWALD          061                        
70000000LANDESZENTRALBANK                                         80711MUENCHEN                      091                        
70010080POSTBANK (GIRO)                                           80318MUENCHEN                      241                        
70010111BFG BANK                                                  80076MUENCHEN                      131                        
70010300DEUTSCHE VERKEHRSBANK                                     80336MUENCHEN                      101                        
70010424DEPFA BANK BAUBODEN                                       80078MUENCHEN                      091                        
70010500BAYERISCHE HANDELSBANK                                    80535MUENCHEN                      091                        
70011000HKB HYPOTHEKEN UND KOMMUNALKREDITBANK                     85399HALLBERGMOOS                  091                        
70020001BAYER HYPO UND VEREINSBANK NDL 645 M                      85609ASCHHEIM                      701                        
70020270BAYER HYPO UND VEREINSBANK                                80311MUENCHEN                      951                        
70020300WKVBANK                                                   80336MUENCHEN                      091                        
70020500BANK FUER SOZIALWIRTSCHAFT                                81679MUENCHEN                      091                        
70020800SANPAOLO IMI BANK SPA                                     80099MUENCHEN                      091                        
70021180BAYER HYPO UND VEREINSBANK                                85354FREISING                      951                        
70025175BAYER HYPO UND VEREINSBANK                                83633BAD TOELZ                     951                        
70030014FUERST FUGGER PRIVATBANK                                  80079MUENCHEN                      001                        
70030111BANKHAUS MAX FLESSA & CO                                  80007MUENCHEN                      091                        
70030218SCHMIDTBANK                                               80087MUENCHEN                      011                        
70030300BANKHAUS REUSCHEL & CO                                    80285MUENCHEN                      091                        
70030400MERCK FINCK & CO                                          80327MUENCHEN                      101                        
70030500BANKHAUS LOEBBECKE NDL MUENCHEN                           80538MUENCHEN                      091                        
70030600HAUCK & AUFHAEUSER PRIVATBANKIERS                         80076MUENCHEN                      141                        
70030800MAFFEIBANK                                                80076MUENCHEN                      001                        
70031000BANKHAUS LUDWIG SPERRER                                   85354FREISING                      001                        
70040038COMMERZBANK                                               80704MUENCHEN                      131                        
70040039COMMERZBANK                                               80704MUENCHEN                      131                        
70040041COMMERZBANK                                               80704MUENCHEN                      131                        
70050000BAYERISCHE LANDESBANK GIROZENTRALE                        80277MUENCHEN                      091                        
70051003SPARKASSE                                                 85318FREISING                      001                        
70051540SPARKASSE                                                 85219DACHAU                        001                        
70051755KREIS UND STADTSPARKASSE                                  84402DORFEN, STADT                 001                        
70051805KREISSPARKASSE                                            85554EBERSBERG, OBERBAY            001                        
70051995KREIS UND STADTSPARKASSE                                  85423ERDING                        001                        
70052060SPARKASSE                                                 86896LANDSBERG, LECH               001                        
70053070SPARKASSE                                                 82243FUERSTENFELDBRUCK             001                        
70054080SPARKASSE                                                 82317STARNBERG                     001                        
70054306SPARKASSE BAD TOELZWOLFRATSHAUSEN                         83640BAD TOELZ                     001                        
70055002SPARKASSE TOELZER LAND                                    83646BAD TOELZ                     001                        
70070010DEUTSCHE BANK                                             80271MUENCHEN                      631                        
70070024DEUTSCHE BANK 24                                          80271MUENCHEN                      631                        
70080000DRESDNER BANK                                             80273MUENCHEN                      761                        
70080015DRESDNER BANK ZW 15                                       80273MUENCHEN                      761                        
70080019DRESDNER BANK ZW 19                                       80273MUENCHEN                      761                        
70080022DRESDNER BANK ZW 22                                       80273MUENCHEN                      761                        
70080025DRESDNER BANK ZW 25                                       80273MUENCHEN                      761                        
70080033DRESDNER BANK ZW 33                                       80273MUENCHEN                      761                        
70080044DRESDNER BANK ZW 44                                       80273MUENCHEN                      761                        
70080055DRESDNER BANK ZW 55                                       80273MUENCHEN                      761                        
70080066DRESDNER BANK ZW 66                                       80273MUENCHEN                      761                        
70080077DRESDNER BANK ZW 77                                       80273MUENCHEN                      761                        
70089470DRESDNER BANK ITGK                                        80273MUENCHEN                      091                        
70090100BANK FUER HAUS UND GRUNDBESITZ IN MUENCHEN                80043MUENCHEN                      091                        
70090300LIGA SPAR U KREDGENOSSENSCH REGENSBURG GS                 80013MUENCHEN                      881                        
70090500SPARDABANK MUENCHEN                                       80018MUENCHEN                      811                        
70090606DEUTSCHE APOTHEKER UND AERZTEBANK                         80323MUENCHEN                      141                        
70090800BBBANK ZNDL BAYERN                                        80005MUENCHEN                      321                        
70091000VOLKSBANK FREISING                                        85319FREISING                      881                        
70091500VOLKSBANK RAIFFEISENBANK DACHAU                           85209DACHAU                        881                        
70091600AMMERSEE BANK                                             86907DIESSEN, AMMERSEE             881                        
70091900VOLKSBANK ERDING                                          85435ERDING                        881                        
70093200VOLKSBANK HERRSCHINGLANDSBERGSTARNBERG                    82206HERRSCHING, AMMERSEE          881                        
70093400VOLKSBANK ISMANING                                        85731ISMANING                      881                        
70094300VOLKSBANK WOLFRATSHAUSEN                                  82502WOLFRATSHAUSEN                881                        
70110088POSTBANK (SPAR)                                           80317MUENCHEN                      091                        
70110400SUEDDEUTSCHE BODENCREDITBANK                              80086MUENCHEN                      091                        
70110500MUENCHENER HYPOTHEKENBANK                                 80336MUENCHEN                      091                        
70110600BANCA POPOLARE DI BERGAMO  CV NDL MUENCHEN                80077MUENCHEN                      091                        
70120100STATE STREET BANK                                         80019MUENCHEN                      091                        
70120200ABN AMRO BANK                                             80075MUENCHEN                      101                        
70120383DELBRUECK & CO                                            80089MUENCHEN                      001                        
70120400DIREKT ANLAGE BANK                                        80339MUENCHEN                      001                        
70120500PROBANK                                                   80016MUENCHEN                      001                        
70120600SALZBURG MUENCHEN BANK                                    80058MUENCHEN                      301                        
70120700OBERBANK BAYERN                                           80068MUENCHEN                      001                        
70120800COMMERCIAL BANK OF GREECE (GERMANY)                       80009MUENCHEN                      061                        
70120900BANK AUSTRIA CREDITANSTALT DEUTSCHLAND                    80078MUENCHEN                      091                        
70121099BAYER HYPO UND VEREINSBANK SCHECKEINZUG (GSE)             85609ASCHHEIM                      951                        
70130500LHB INTERNATIONALE HANDELSBANK FIL                        80083MUENCHEN                      001                        
70130700LENZ AUGUST  & CO                                         80083MUENCHEN                      091                        
70130800MERKUR BANK                                               80014MUENCHEN                      881                        
70150000STADTSPARKASSE MIT STADTZWEIGSTELLEN                      80791MUENCHEN                      001                        
70160000DG BANK                                                   80268MUENCHEN                      091                        
70160300RAIFFEISENBANK MUENCHEN                                   80607MUENCHEN                      881                        
70163370VOLKSBANK                                                 82246FUERSTENFELDBRUCK             881                        
70166486RAIFFEISENBANK OBERHACHINGSAUERLACH                       82034OBERHACHING                   881                        
70169101RAIFFEISENBANK                                            83402AINRING                       881                        
70169106RAIFFEISENBANK TROSTBERG                                  83303TROSTBERG                     881                        
70169108RAIFFEISENBANK BERCHTESGADEN                              83471BERCHTESGADEN                 881                        
70169110RAIFFEISENBANK BEYHARTING                                 83104TUNTENHAUSEN                  881                        
70169111RAIFFEISENBANK CHIEMINGGRABENSTAETT                       83335CHIEMING                      881                        
70169132RAIFFEISENBANK GRIESSTAETTHALFING                         83128HALFING                       881                        
70169140RAIFFEISENBANK                                            83330INZELL                        881                        
70169144RAIFFEISENBANK HOEHENRAINKIRCHDORF                        83052BRUCKMUEHL                    881                        
70169160RAIFFEISENBANK                                            83347PALLING                       881                        
70169162RAIFFEISENBANK                                            83367PETTING                       881                        
70169165RAIFFEISENBANK CHIEMGAUNORD  OBING                        83117OBING                         881                        
70169168RAIFFEISENVOLKSBANK ACHENTALREIT IM WINKL                 83238REIT IM WINKL                 881                        
70169174RAIFFEISENBANK RUPERTIWINKELNORD                          83416SAALDORF                      881                        
70169175RAIFFEISENBANK SALZACHTAL                                 83411FRIDOLFING                    881                        
70169176RAIFFEISENBANK SAMERBERGHOEHENMOOS                        83122SAMERBERG                     881                        
70169179VOLKSBANK SIEGSDORFBERGEN RAIFFEISENBANK                  83310SIEGSDORF                     881                        
70169180RAIFFEISENBANK SOECHTENAUPRUTTING                         83139SOECHTENAU                    881                        
70169182RAIFFEISENBANK SCHNAITSEEWALDHAUSEN                       83528SCHNAITSEE                    881                        
70169186RAIFFEISENBANK                                            85235PFAFFENHOFEN, GLONN           881                        
70169190RAIFFEISENBANK TATTENHGROSSKAROLINENF                     83109GROSSKAROLINENFELD            881                        
70169191RAIFFEISENBANK                                            83314TEISENDORF                    881                        
70169195RAIFFEISENBANK                                            83301TRAUNREUT                     881                        
70169310RAIFFEISENBANK ALXINGBRUCK                                85567BRUCK, OBERBAY                881                        
70169316RAIFFEISENBANK                                            84544ASCHAU, INN                   881                        
70169322RAIFFEISENBANK AUFKIRCHEN                                 82335BERG, STARNBERGER SEE         881                        
70169330RAIFFEISENBANK AUERBERG                                   86975BERNBEUREN                    881                        
70169331RAIFFEISENBANK BERNRIEDSEESHAUPT                          82402SEESHAUPT                     881                        
70169333RAIFFEISENBANK BEUERBERGEURASBURG                         82547EURASBURG WOLFRATSHAUSEN      881                        
70169343RAIFFFEISENBANK DINGHARTINGSTRASSLACH                     82062STRASSLACH-DINGHARTING        881                        
70169344RAIFFEISENVOLKSBANK                                       84405DORFEN, STADT                 881                        
70169348RAIFFEISENBANK ECHING                                     85386ECHING FREISING               881                        
70169349RAIFFEISENBANK                                            83506WASSERBURG, INN               881                        
70169351RAIFFEISENBANK NORDKREIS LANDSBERG                        86492EGLING, PAAR                  881                        
70169352SPAR U KREDITBANK IN DER EV KIRCHE IN BAYERN              80333MUENCHEN                      881                        
70169353RAIFFEISENBANK ENDLHAUSEN                                 82544EGLING WOLFRATSHAUSEN         881                        
70169356RAIFFEISENBANK ERDING                                     85421ERDING                        881                        
70169358RAIFFEISENBANK                                            86922ERESING                       881                        
70169364RAIFFEISENBANK FELDKIRCHEN BEI MUENCHEN                   85618FELDKIRCHEN MUENCHEN          881                        
70169372RAIFFEISENBANK                                            83674GAISSACH                      881                        
70169380RAIFFEISENBANK GERMERINGOLCHING                           82103GERMERING                     881                        
70169382RAIFFEISENBANK                                            82196GILCHING                      881                        
70169383RAIFFEISENBANK                                            83703GMUND, TEGERNSEE              881                        
70169384RAIFFEISENVOLKSBANK GRAFINGEBERSBERG                      85563GRAFING MUENCHEN              881                        
70169388RAIFFEISENBANK HAAGMAITENBETH                             83527HAAG, OBERBAY                 881                        
70169392RAIFFEISENBANK HALLBERGMOOSGOLDACH                        85399HALLBERGMOOS                  881                        
70169402RAIFFEISENBANK HOEHENKIRCHEN UND UMGEBUNG                 85631HOEHENKIRCHEN-SIEGERTSBRUNN   881                        
70169409RAIFFEISENBANK HOHENPEISSENBERGFORST                      82381HOHENPEISSENBERG              881                        
70169410RAIFFEISENBANK HOLZKIRCHENOTTERFING                       83607HOLZKIRCHEN                   881                        
70169411RAIFFEISENBANK HUGLFING                                   82386HUGLFING                      881                        
70169413RAIFFEISENBANK IGLINGHURLACH                              86857HURLACH, OBERBAY              881                        
70169426RAIFFEISENBANK KAUFERINGLANDSBERG                         86913KAUFERING                     881                        
70169432RAIFFEISENBANK GARCHINGKIRCHWEIDACH                       84514GARCHING, ALZ                 881                        
70169433RAIFFEISENBANK KOENIGSDORFGELTING                         82549KOENIGSDORF, OBERBAY          881                        
70169434VRBANK IM LANDKREIS GARMISCHPARTENKIRCHEN                 82433BAD KOHLGRUB                  881                        
70169443RAIFFEISENBANK LECHTAL                                    86935APFELDORF                     881                        
70169444RAIFFEISENBANK                                            83658LENGGRIES                     881                        
70169450RAIFFEISENBANK GLONNASSLING                               85623GLONN EBERSBERG, OBB          881                        
70169459RAIFFEISENBANK                                            82478MITTENWALD                    881                        
70169460RAIFFEISENBANK WESTKREIS FUERSTENFELDBRUCK                82272MOORENWEIS                    881                        
70169464GENOSSENSCHAFTSBANK MUENCHEN                              81218MUENCHEN                      881                        
70169465RAIFFEISENBANK MUENCHENFELDMOCHING                        80975MUENCHEN                      881                        
70169466RAIFFEISENBANK MUENCHENSUED                               81457MUENCHEN                      881                        
70169469VRBANK IM LANDKREIS GARMISCHPARTENKIRCHEN                 82418MURNAU, STAFFELSEE            881                        
70169471RAIFFEISENBANK                                            85467NEUCHING                      881                        
70169472RAIFFEISENBANK HALLBERGMOOSNEUFAHRN                       85369NEUFAHRN FREISING             881                        
70169474RAIFFEISENBANK                                            84491NEUMARKT-ST VEIT              881                        
70169476RAIFFEISENBANK                                            84494NIEDERBERGKIRCHEN             881                        
70169484RAIFFEISENBANK AMPFING                                    84539AMPFING                       881                        
70169490RAIFFEISENBANK FLOSSINGOBERNEUKIRCHEN                     84565OBERNEUKIRCHEN                881                        
70169493RAIFFEISENBANK OBERSCHLEISSHEIM                           85758OBERSCHLEISSHEIM              881                        
70169495RAIFFEISENBANK BUCHBACHSCHWINDEGG                         84428BUCHBACH, OBERBAY             881                        
70169505RAIFFEISENBANK ANZINGFORSTERN                             85659FORSTERN, OBERBAY             881                        
70169509RAIFFEISENBANK PFAFFENWINKEL                              86968PEITING                       881                        
70169510RAIFFEISENBANK JETZENDORFPETERSHAUSEN                     85236PETERSHAUSEN, OBERBAY         881                        
70169521RAIFFEISENBANK RAISTING                                   82399RAISTING                      881                        
70169524RAIFFEISENBANK RECHTMEHRINGSOYENALBACHING                 83562RECHTMEHRING                  881                        
70169530RAIFFEISENBANK REISCHACHWURMANNSQUICKZEILARN              84571REISCHACH                     881                        
70169538RAIFFEISENBANK ST WOLFGANGSCHWINDKIRCHEN                  84425SANKT WOLFGANG DORFEN         881                        
70169539RAIFFEISENBANK SAUERLACHARGET                             82051SAUERLACH                     881                        
70169541RAIFFEISENBANK LECHAMMERSEE                               86943THAINING                      881                        
70169543RAIFFEISENBANK ISARTAL                                    82069SCHAEFTLARN                   881                        
70169558RAIFFEISENBANK                                            86989STEINGADEN, OBERBAY           881                        
70169559RAIFFEISENBANK                                            85643STEINHOERING                  881                        
70169566RAIFFEISENVOLKSBANK                                       84413TAUFKIRCHEN, VILS             881                        
70169568RAIFFEISENBANK TAUFKIRCHENENSDORF                         84574TAUFKIRCHEN MUEHLDORF         881                        
70169570RAIFFEISENBANK THALHEIM U ZW RIDING                       85447FRAUNBERG                     881                        
70169571RAIFFEISENBANK DIETRAMSZELLTHANNING                       83623DIETRAMSZELL                  881                        
70169572RAIFFEISENBANK                                            84509TOEGING, INN                  881                        
70169575RAIFFEISENBANK                                            86838TUERKHEIM, WERTACH            881                        
70169576RAIFFEISENVOLKSBANK                                       84577TUESSLING                     881                        
70169579RAIFFEISENBANK UFFINGOBERSOECHERING                       82449UFFING, STAFFELSEE            881                        
70169583RAIFFEISENBANK                                            84579UNTERNEUKIRCHEN               881                        
70169585RAIFFEISENBANK UNTERSCHLEISSHEIMHAIMHAUSEN                85704UNTERSCHLEISSHEIM             881                        
70169590RAIFFEISENBANK IM OBERLAND                                83677REICHERSBEUERN                881                        
70169592RAIFFEISENBANK WAGING AM SEE                              83329WAGING, SEE                   881                        
70169593RAIFFEISENBANK WALDKRAIBURGHELDENSTEIN                    84464WALDKRAIBURG                  881                        
70169596RAIFFEISENBANK WALPERTSKIRCHENWOERTHHOERLKOFEN            85469WALPERTSKIRCHEN               881                        
70169598RAIFFEISENBANK MIESBACH                                   83712MIESBACH                      881                        
70169599RAIFFEISENBANK WEIL U U M ZW PETZENHS U BEUERB            86947WEIL LANDSBERG                881                        
70169602RAIFFEISENBANK WEILHEIM                                   82355WEILHEIM, OBERBAY             881                        
70169604RAIFFEISENBANK VIERSEENLAND                               82346WESSLING, OBERBAY             881                        
70169605RAIFFEISENVOLKSBANK                                       84420ISEN                          881                        
70169614FREISINGER BANK VOLKSBANKRAIFFEISENBANK                   85317FREISING                      881                        
70169615RAIFFEISENBANK                                            85250ALTOMUENSTER                  881                        
70169619RAIFFEISENBANK ZORNEDING                                  85600ZORNEDING                     881                        
70169620RAIFFEISENBANK                                            82306STARNBERG                     881                        
70169653RAIFFEISENKASSE AIGLSBACH                                 84089AIGLSBACH                     881                        
70169693RAIFFEISENBANK HALLERTAU                                  84104RUDELZHAUSEN                  881                        
70169943RAIFFEISENBANK                                            85730ISMANING                      881                        
70190000MUENCHNER BANK                                            80331MUENCHEN                      881                        
70190200INTEGRA SPAR U KREDITGENOSSENSCHAFT                       80336MUENCHEN                      881                        
70210100HVB BULGARIA HYPOVEREINSBANK BULGARIA                     80333MUENCHEN                      091                        
70210300NATIONALBANK VON GRIECHENLAND FIL MUENCHEN                80336MUENCHEN                      091                        
70210700UNITED GARANTI BANK INTERNATIONAL                         80333MUENCHEN                      311                        
70220000BAYER LANDESANSTALT FUER AUFBAUFINANZIERUNG               80539MUENCHEN                      091                        
70220200BHFBANK                                                   80076MUENCHEN                      601                        
70220300BMW BANK                                                  80788MUENCHEN                      091                        
70220400HANSEATIC BANK                                            80333MUENCHEN                      091                        
70220500SECURENTA BANK                                            81679MUENCHEN                      231                        
70220700HEIMSTATT BAUSPARKASSE                                    80046MUENCHEN                      091                        
70220800VEREINSBANK VICTORIA BAUSPAR                              81238MUENCHEN                      071                        
70220900ALLIANZ BAUSPAR                                           80623MUENCHEN                      611                        
70230000ADVANCE BANK                                              80003MUENCHEN                      091                        
70230600ISBANK FIL MUENCHEN                                       80335MUENCHEN                      061                        
70250150KREISSPARKASSE                                            80279MUENCHEN                      001                        
70300000LANDESZENTRALBANK                                         82455GARMISCH-PARTENKIRCHEN        091                        
70320090BAYER HYPO UND VEREINSBANK                                82452GARMISCH-PARTENKIRCHEN        951                        
70320305BAYER HYPO UND VEREINSBANK NDL 635 GAR                    85609ASCHHEIM                      701                        
70321194BAYER HYPO UND VEREINSBANK                                82351WEILHEIM, OBERBAY             951                        
70322192BAYER HYPO UND VEREINSBANK                                82411MURNAU, STAFFELSEE            951                        
70350000KREISSPARKASSE                                            82455GARMISCH-PARTENKIRCHEN        001                        
70351030VEREINIGTE SPARKASSEN                                     82360WEILHEIM, OBERBAY             001                        
70362595RAIFFEISENBANK WALLGAUKRUEN                               82499WALLGAU                       881                        
70380006DRESDNER BANK                                             82467GARMISCH-PARTENKIRCHEN        761                        
70390000VRBANK IM LANDKREIS GARMISCHPARTENKIRCHEN                 82459GARMISCH-PARTENKIRCHEN        881                        
70391800VOLKSBANKRAIFFEISENBANK PENZBERG                          82374PENZBERG                      881                        
71000000LANDESZENTRALBANK                                         83424BAD REICHENHALL               091                        
71020072BAYER HYPO UND VEREINSBANK                                83423BAD REICHENHALL               951                        
71021270BAYER HYPO UND VEREINSBANK                                84519NEUOETTING                    951                        
71022182BAYER HYPO UND VEREINSBANK                                83261TRAUNSTEIN, OBERBAY           951                        
71023173BAYER HYPO UND VEREINSBANK                                84479BURGHAUSEN, SALZACH           951                        
71050000SPARKASSE BERCHTESGADENER LAND                            83423BAD REICHENHALL               001                        
71051010KREISSPARKASSE                                            84497ALTOETTING                    001                        
71052050KREISSPARKASSE                                            83264TRAUNSTEIN, OBERBAY           001                        
71061009RAIFFEISENVOLKSBANK IM LANDKREIS ALTOETTING               84496ALTOETTING                    881                        
71062194RAIFFEISENBANK                                            83261TRAUNSTEIN, OBERBAY           881                        
71062573RAIFFEISENVOLKSBANK RUHPOLDINGINZELL                      83321RUHPOLDING                    881                        
71062802RAIFFEISENBANK                                            83452ANGER                         881                        
71064123RAIFFEISENBANK                                            83382FREILASSING                   881                        
71090000VOLKSBANK BAD REICHENHALL                                 83423BAD REICHENHALL               881                        
71092200VOLKSBANK TROSTBERG                                       83308TROSTBERG                     881                        
71093000VOLKSBANK BURGHAUSEN                                      84482BURGHAUSEN, SALZACH           881                        
71100000LANDESZENTRALBANK                                         83004ROSENHEIM                     091                        
71120077BAYER HYPO UND VEREINSBANK                                83001ROSENHEIM                     951                        
71120078BAYER HYPO UND VEREINSBANK                                83697ROTTACH-EGERN                 951                        
71121176BAYER HYPO UND VEREINSBANK                                84445MUEHLDORF, INN                951                        
71122183BAYER HYPO UND VEREINSBANK                                84465WALDKRAIBURG                  951                        
71130000ERSTE ROSENHEIMER PRIVATBANK                              83002ROSENHEIM                     091                        
71140041COMMERZBANK                                               83002ROSENHEIM                     131                        
71141041COMMERZBANK                                               84442MUEHLDORF, INN                131                        
71142041COMMERZBANK                                               84465WALDKRAIBURG                  131                        
71150000SPARKASSE ROSENHEIM                                       83004ROSENHEIM                     001                        
71151020KREISSPARKASSE                                            84445MUEHLDORF, INN                001                        
71151240KREISSPARKASSE                                            83037BAD AIBLING                   001                        
71151750KREISSPARKASSE                                            83711MIESBACH                      001                        
71152570KREISSPARKASSE                                            83681TEGERNSEE                     001                        
71152680KREIS UND STADTSPARKASSE                                  83504WASSERBURG, INN               001                        
71160161RAIFFEISENBANK                                            83006ROSENHEIM                     881                        
71161964VOLKSBANKRAIFFEISENBANK CHIEMSEE                          83209PRIEN, CHIEMSEE               881                        
71162205RAIFFEISENBANK AUFEILNBACH                                83072BAD FEILNBACH                 881                        
71162355RAIFFEISENBANK OBERAUDORF                                 83080OBERAUDORF                    881                        
71162804RAIFFEISENBANK ASCHAUFRASDORFSACHRANG                     83226ASCHAU, CHIEMGAU              881                        
71165150RAIFFEISENBANK MANGFALLTAL                                83035BAD AIBLING                   881                        
71180005DRESDNER BANK                                             83011ROSENHEIM                     761                        
71190000VOLKSBANK ROSENHEIM                                       83008ROSENHEIM                     881                        
71191000VOLKSBANK MUEHLDORF                                       84442MUEHLDORF, INN                881                        
72000000LANDESZENTRALBANK                                         86136AUGSBURG                      091                        
72010111BFG BANK                                                  86027AUGSBURG                      131                        
72020070BAYER HYPO UND VEREINSBANK                                86002AUGSBURG                      951                        
72020240BAYER HYPO UND VEREINSBANK NDL 677 AGSB                   85609ASCHHEIM                      701                        
72020700ALLIANZ VERMOEGENSBANK                                    86001AUGSBURG                      091                        
72021271BAYER HYPO UND VEREINSBANK                                86543AICHACH                       951                        
72021876BAYER HYPO UND VEREINSBANK                                89305GUENZBURG                     951                        
72030014FUERST FUGGER PRIVATBANK                                  86006AUGSBURG                      001                        
72030227HAFNER ANTON  BANKGESCHAEFT                               86150AUGSBURG                      001                        
72040046COMMERZBANK                                               86004AUGSBURG                      131                        
72050000STADTSPARKASSE                                            86135AUGSBURG                      001                        
72050101KREISSPARKASSE AUGSBURG                                   86009AUGSBURG                      001                        
72051210STADTSPARKASSE                                            86542AICHACH                       001                        
72051303MARKTSPARKASSE                                            85248ALTOMUENSTER                  001                        
72051730STADTSPARKASSE AUGSBURG                                   86313FRIEDBERG, BAY                001                        
72051840KREIS UND STADTSPARKASSE                                  89304GUENZBURG                     001                        
72052370KREIS UND STADTSPARKASSE                                  86370KRUMBACH, SCHWABEN            001                        
72060300HANDELS UND GEWERBEBANK                                   86063AUGSBURG                      881                        
72062152RAIFFEISENBANKVOLKSBANK MEITINGEN                         86400MEITINGEN                     881                        
72069002RAIFFEISENBANK ADELZHAUSENSIELENBACH                      86559ADELZHAUSEN                   881                        
72069005RAIFFEISENBANK                                            86447AINDLING                      881                        
72069021RAIFFEISENBANK MUEHLHAUSENAFFING                          86444AFFING                        881                        
72069025RAIFFEISENBANK                                            86483BALZHAUSEN                    881                        
72069034RAIFFEISENBANK                                            86657BISSINGEN, SCHWAB             881                        
72069036RAIFFEISENBANK                                            86392BOBINGEN                      881                        
72069038RAIFFEISENBANK                                            86488BREITENTHAL KRUMBACH          881                        
72069043RAIFFEISENBANK                                            89327BURGAU, SCHWAB                881                        
72069044RAIFFEISENBANK BURLAFINGEN                                89218NEU-ULM                       881                        
72069048RAIFFEISENBANK DASINGOBERGRIESBACH                        86453DASING                        881                        
72069052RAIFFEISENBANK                                            86421DINKELSCHERBEN                881                        
72069063RAIFFBK EPPISHAUSENHASELBACHHASBERG                       87745EPPISHAUSEN                   881                        
72069068RAIFFEISENBANK FISCHACH                                   86846FISCHACH                      881                        
72069071RAIFFEISENBANK FRISTINGENKICKLINGEN                       89407DILLINGEN, DONAU              881                        
72069081RAIFFEISENBANK GERSTHOFEN                                 86358GERSTHOFEN                    881                        
72069082RAIFFEISENBANK GESSERTSHAUSENUSTERSBACH                   86459GESSERTSHAUSEN                881                        
72069089RAIFFEISENBANK GROSSAITINGENWEHRINGEN                     86843GROSSAITINGEN                 881                        
72069090RAIFFEISENBANK                                            89359KOETZ                         881                        
72069105RAIFFEISENBANK                                            86856HILTENFINGEN                  881                        
72069108RAIFFEISENBANK HOECHSTAEDT UND UMGEBUNG                   89416HOECHSTAEDT, DONAU            881                        
72069112RAIFFEISENBANK                                            86568HOLLENBACH                    881                        
72069113RAIFFEISENBANK ASCHBERG                                   89438HOLZHEIM DILLINGEN            881                        
72069114RAIFFEISENBANK                                            89291HOLZHEIM NEU-ULM              881                        
72069116RAIFFEISENBANK HORGAU                                     86497HORGAU                        881                        
72069119RAIFFEISENBANK                                            89332ICHENHAUSEN                   881                        
72069121RAIFFEISENBANK                                            86570INCHENHOFEN                   881                        
72069123RAIFFEISENBANK JETTINGENSCHEPPACH                         89341JETTINGEN-SCHEPPACH           881                        
72069125RAIFFEISENBANK                                            86425KISSING                       881                        
72069126RAIFFEISENBANK                                            89346BIBERTAL                      881                        
72069132RAIFFEISENBANK                                            86370KRUMBACH, SCHWABEN            881                        
72069135RAIFFEISENBANK STAUDEN LANGENNEUFNACH                     86863LANGENNEUFNACH                881                        
72069138RAIFFEISENBANK LANGERRINGEN                               86851LANGERRINGEN                  881                        
72069139RAIFFEISENBANK LANGWEIDACHSHEIM                           86462LANGWEID, LECH                881                        
72069140RAIFFEISENBANK LAUGNAOSTERBUCH                            86502LAUGNA                        881                        
72069141RAIFFEISENBANK                                            86494EMERSACKER                    881                        
72069145RAIFFEISENBANK BREITENBRUNNLOPPENHSNBEDERNAU              87739BREITENBRUNN, SCHWAB          881                        
72069155RAIFFEISENBANK KISSINGMERING                              86407MERING, SCHWAB                881                        
72069165RAIFFEISENBANK NEUBURG AN DER KAMMEL                      86476NEUBURG, KAMMEL               881                        
72069168VEREINIGTE RAIFFEISENBANK IN NIEDERRAUNAU                 86381KRUMBACH, SCHWABEN            881                        
72069179RAIFFEISENBANK UNTERES ZUSAMTAL                           86644BUTTENWIESEN                  881                        
72069181RAIFFEISENBANK                                            89362OFFINGEN, DONAU               881                        
72069188RAIFFEISENBANK                                            89282PFAFFENHOFEN, ROTH            881                        
72069193RAIFFEISENBANK                                            86508REHLING                       881                        
72069209RAIFFEISENBANK                                            89297ROGGENBURG, SCHWAB            881                        
72069220RAIFFEISENBANK                                            86827SCHWABMUENCHEN                881                        
72069233RAIFFEISENBANK THALFINGEN                                 89270ELCHINGEN                     881                        
72069235RAIFFEISENBANK                                            86467THANNHAUSEN, SCHWAB           881                        
72069242RAIFFEISENBANK UNTERRINGINGEN U UMGEBUNG                  86657BISSINGEN, SCHWAB             881                        
72069253RAIFFEISENBANK WELDEN UND UMGEBUNG                        86463WELDEN                        881                        
